system,run_id,method,model,prompt_name,repeat_index,operation,phase,pid,latency_s,copy_d2h_s,copy_h2d_s,create_map_s,unmap_release_s,metadata_s,cpu_backup_alloc_s,cpu_backup_data_ptr_s,assign_backup_s,discard_accounting_s,loop_s,loop_accounted_s,loop_unaccounted_s,logger_s,gc_s,empty_cache_s,accounted_s,unaccounted_s,allocator_sleep_s,allocator_wake_up_s,buffer_backup_s,restore_buffers_s,post_kv_cache_wake_up_s,cpu_backup_pin_memory,allocation_count,total_bytes,backup_bytes,discard_bytes,bytes,bytes_by_tag,backup_bytes_by_tag,discard_bytes_by_tag,restored_bytes_by_tag,remapped_without_backup_bytes_by_tag
vllm,20260610_155035_sleep_l2_short_short_1_86b581c2,sleep_l2,/home/ljl/models/hf/Qwen2.5-3B-Instruct,short_short,1,sleep,worker_sleep,1807758,0.17852009227499366,,,,,,,,,,,,,,,,,,0.17381471302360296,,0.004536918364465237,,,,,,,,,{},{},{},{},{}
vllm,20260610_155035_sleep_l2_short_short_1_86b581c2,sleep_l2,/home/ljl/models/hf/Qwen2.5-3B-Instruct,short_short,1,sleep,executor_sleep,1807758,0.1785917291417718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},{},{},{},{}
vllm,20260610_155035_sleep_l2_short_short_1_86b581c2,sleep_l2,/home/ljl/models/hf/Qwen2.5-3B-Instruct,short_short,1,wake_weights,allocator_wake_up,1807758,0.1299595502205193,,0.0,0.12988265417516232,,,,,,,,,,,,,,,,,,,,,112,,,,6314524672,"{""weights"": 6314524672}",{},{},{},"{""weights"": 6314524672}"
vllm,20260610_155035_sleep_l2_short_short_1_86b581c2,sleep_l2,/home/ljl/models/hf/Qwen2.5-3B-Instruct,short_short,1,wake_weights,worker_wake_up,1807758,0.1359036727808416,,,,,,,,,,,,,,,,,,,0.1300687761977315,,0.005831204820424318,0.0,,,,,,,{},{},{},{},{}
vllm,20260610_155035_sleep_l2_short_short_1_86b581c2,sleep_l2,/home/ljl/models/hf/Qwen2.5-3B-Instruct,short_short,1,wake_weights,executor_wake_up,1807758,0.13599350303411484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},{},{},{},{}
vllm,20260610_155035_sleep_l2_short_short_1_86b581c2,sleep_l2,/home/ljl/models/hf/Qwen2.5-3B-Instruct,short_short,1,wake_kv_cache,allocator_wake_up,1807758,0.031917714048177004,,0.0,0.03185494523495436,,,,,,,,,,,,,,,,,,,,,36,,,,1434451968,"{""kv_cache"": 1434451968}",{},{},{},"{""kv_cache"": 1434451968}"
vllm,20260610_155035_sleep_l2_short_short_1_86b581c2,sleep_l2,/home/ljl/models/hf/Qwen2.5-3B-Instruct,short_short,1,wake_kv_cache,worker_wake_up,1807758,0.03208786016330123,,,,,,,,,,,,,,,,,,,0.03205040190368891,,0.0,3.285100683569908e-05,,,,,,,{},{},{},{},{}
vllm,20260610_155035_sleep_l2_short_short_1_86b581c2,sleep_l2,/home/ljl/models/hf/Qwen2.5-3B-Instruct,short_short,1,wake_kv_cache,executor_wake_up,1807758,0.03215221920982003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},{},{},{},{}
vllm,20260610_155058_sleep_l2_short_short_2_686a045a,sleep_l2,/home/ljl/models/hf/Qwen2.5-3B-Instruct,short_short,2,sleep,allocator_sleep,1808078,0.1726544201374054,0.0,,,0.16424704110249877,2.3399479687213898e-05,0.0,0.0,0.0,1.3472512364387512e-05,0.16436384292319417,0.16433608857914805,2.7754344046115875e-05,0.000128990039229393,0.00012536020949482918,0.008035365026444197,0.1726535581983626,8.619390428066254e-07,,,,,,False,148,7748976640,0,7748976640,,"{""kv_cache"": 1434451968, ""weights"": 6314524672}",{},"{""kv_cache"": 1434451968, ""weights"": 6314524672}",{},{}
vllm,20260610_155058_sleep_l2_short_short_2_686a045a,sleep_l2,/home/ljl/models/hf/Qwen2.5-3B-Instruct,short_short,2,sleep,worker_sleep,1808078,0.1782185100018978,,,,,,,,,,,,,,,,,,0.17281593615189195,,0.005230376962572336,,,,,,,,,{},{},{},{},{}
vllm,20260610_155058_sleep_l2_short_short_2_686a045a,sleep_l2,/home/ljl/models/hf/Qwen2.5-3B-Instruct,short_short,2,sleep,executor_sleep,1808078,0.1782759614288807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},{},{},{},{}
vllm,20260610_155058_sleep_l2_short_short_2_686a045a,sleep_l2,/home/ljl/models/hf/Qwen2.5-3B-Instruct,short_short,2,wake_weights,allocator_wake_up,1808078,0.13205812312662601,,0.0,0.1319777867756784,,,,,,,,,,,,,,,,,,,,,112,,,,6314524672,"{""weights"": 6314524672}",{},{},{},"{""weights"": 6314524672}"
vllm,20260610_155058_sleep_l2_short_short_2_686a045a,sleep_l2,/home/ljl/models/hf/Qwen2.5-3B-Instruct,short_short,2,wake_weights,worker_wake_up,1808078,0.13622198812663555,,,,,,,,,,,,,,,,,,,0.1321936920285225,,0.004024434834718704,0.0,,,,,,,{},{},{},{},{}
vllm,20260610_155058_sleep_l2_short_short_2_686a045a,sleep_l2,/home/ljl/models/hf/Qwen2.5-3B-Instruct,short_short,2,wake_weights,executor_wake_up,1808078,0.1363300052471459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},{},{},{},{}
vllm,20260610_155058_sleep_l2_short_short_2_686a045a,sleep_l2,/home/ljl/models/hf/Qwen2.5-3B-Instruct,short_short,2,wake_kv_cache,allocator_wake_up,1808078,0.03149031475186348,,0.0,0.03145204298198223,,,,,,,,,,,,,,,,,,,,,36,,,,1434451968,"{""kv_cache"": 1434451968}",{},{},{},"{""kv_cache"": 1434451968}"
vllm,20260610_155058_sleep_l2_short_short_2_686a045a,sleep_l2,/home/ljl/models/hf/Qwen2.5-3B-Instruct,short_short,2,wake_kv_cache,worker_wake_up,1808078,0.03164075734093785,,,,,,,,,,,,,,,,,,,0.03160528000444174,,0.0,3.099814057350159e-05,,,,,,,{},{},{},{},{}
vllm,20260610_155058_sleep_l2_short_short_2_686a045a,sleep_l2,/home/ljl/models/hf/Qwen2.5-3B-Instruct,short_short,2,wake_kv_cache,executor_wake_up,1808078,0.03169848397374153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},{},{},{},{}
