system,run_id,method,model,prompt_name,repeat_index,operation,phase,pid,latency_s,copy_d2h_s,copy_h2d_s,create_map_s,unmap_release_s,metadata_s,cpu_backup_alloc_s,cpu_backup_data_ptr_s,assign_backup_s,discard_accounting_s,loop_s,loop_accounted_s,loop_unaccounted_s,logger_s,gc_s,empty_cache_s,accounted_s,unaccounted_s,allocator_sleep_s,allocator_wake_up_s,buffer_backup_s,restore_buffers_s,post_kv_cache_wake_up_s,cpu_backup_pin_memory,allocation_count,total_bytes,backup_bytes,discard_bytes,bytes,bytes_by_tag,backup_bytes_by_tag,discard_bytes_by_tag,restored_bytes_by_tag,remapped_without_backup_bytes_by_tag
vllm,20260610_154728_sleep_l2_short_short_1_a0d07dfd,sleep_l2,/home/ljl/models/hf/Qwen2.5-1.5B-Instruct,short_short,1,sleep,worker_sleep,1804094,0.1129383952356875,,,,,,,,,,,,,,,,,,0.1080224490724504,,0.004750465042889118,,,,,,,,,{},{},{},{},{}
vllm,20260610_154728_sleep_l2_short_short_1_a0d07dfd,sleep_l2,/home/ljl/models/hf/Qwen2.5-1.5B-Instruct,short_short,1,sleep,executor_sleep,1804094,0.11299778381362557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},{},{},{},{}
vllm,20260610_154728_sleep_l2_short_short_1_a0d07dfd,sleep_l2,/home/ljl/models/hf/Qwen2.5-1.5B-Instruct,short_short,1,wake_weights,allocator_wake_up,1804094,0.07080228393897414,,0.0,0.07074794080108404,,,,,,,,,,,,,,,,,,,,,76,,,,3250585600,"{""weights"": 3250585600}",{},{},{},"{""weights"": 3250585600}"
vllm,20260610_154728_sleep_l2_short_short_1_a0d07dfd,sleep_l2,/home/ljl/models/hf/Qwen2.5-1.5B-Instruct,short_short,1,wake_weights,worker_wake_up,1804094,0.07277854485437274,,,,,,,,,,,,,,,,,,,0.07091857213526964,,0.0018570739775896072,0.0,,,,,,,{},{},{},{},{}
vllm,20260610_154728_sleep_l2_short_short_1_a0d07dfd,sleep_l2,/home/ljl/models/hf/Qwen2.5-1.5B-Instruct,short_short,1,wake_weights,executor_wake_up,1804094,0.07287609810009599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},{},{},{},{}
vllm,20260610_154728_sleep_l2_short_short_1_a0d07dfd,sleep_l2,/home/ljl/models/hf/Qwen2.5-1.5B-Instruct,short_short,1,wake_kv_cache,allocator_wake_up,1804094,0.02980118477717042,,0.0,0.02977049071341753,,,,,,,,,,,,,,,,,,,,,28,,,,1350565888,"{""kv_cache"": 1350565888}",{},{},{},"{""kv_cache"": 1350565888}"
vllm,20260610_154728_sleep_l2_short_short_1_a0d07dfd,sleep_l2,/home/ljl/models/hf/Qwen2.5-1.5B-Instruct,short_short,1,wake_kv_cache,worker_wake_up,1804094,0.029959104023873806,,,,,,,,,,,,,,,,,,,0.029922051820904016,,0.0,3.228103742003441e-05,,,,,,,{},{},{},{},{}
vllm,20260610_154728_sleep_l2_short_short_1_a0d07dfd,sleep_l2,/home/ljl/models/hf/Qwen2.5-1.5B-Instruct,short_short,1,wake_kv_cache,executor_wake_up,1804094,0.030016313772648573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},{},{},{},{}
vllm,20260610_154747_sleep_l2_short_short_2_a92d0448,sleep_l2,/home/ljl/models/hf/Qwen2.5-1.5B-Instruct,short_short,2,sleep,allocator_sleep,1804701,0.10736392624676228,0.0,,,0.09915959602221847,1.653796061873436e-05,0.0,0.0,0.0,9.335577487945557e-06,0.09924802929162979,0.09922592109069228,2.2108200937509537e-05,0.00010632816702127457,0.00012655602768063545,0.007882398087531328,0.10736331157386303,6.146728992462158e-07,,,,,,True,104,4601151488,0,4601151488,,"{""kv_cache"": 1350565888, ""weights"": 3250585600}",{},"{""kv_cache"": 1350565888, ""weights"": 3250585600}",{},{}
vllm,20260610_154747_sleep_l2_short_short_2_a92d0448,sleep_l2,/home/ljl/models/hf/Qwen2.5-1.5B-Instruct,short_short,2,sleep,worker_sleep,1804701,0.11229654168710113,,,,,,,,,,,,,,,,,,0.10752321826294065,,0.004615449346601963,,,,,,,,,{},{},{},{},{}
vllm,20260610_154747_sleep_l2_short_short_2_a92d0448,sleep_l2,/home/ljl/models/hf/Qwen2.5-1.5B-Instruct,short_short,2,sleep,executor_sleep,1804701,0.11235703993588686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},{},{},{},{}
vllm,20260610_154747_sleep_l2_short_short_2_a92d0448,sleep_l2,/home/ljl/models/hf/Qwen2.5-1.5B-Instruct,short_short,2,wake_weights,allocator_wake_up,1804701,0.07080110488459468,,0.0,0.07074678502976894,,,,,,,,,,,,,,,,,,,,,76,,,,3250585600,"{""weights"": 3250585600}",{},{},{},"{""weights"": 3250585600}"
vllm,20260610_154747_sleep_l2_short_short_2_a92d0448,sleep_l2,/home/ljl/models/hf/Qwen2.5-1.5B-Instruct,short_short,2,wake_weights,worker_wake_up,1804701,0.07271485961973667,,,,,,,,,,,,,,,,,,,0.07090937299653888,,0.0017986828461289406,0.0,,,,,,,{},{},{},{},{}
vllm,20260610_154747_sleep_l2_short_short_2_a92d0448,sleep_l2,/home/ljl/models/hf/Qwen2.5-1.5B-Instruct,short_short,2,wake_weights,executor_wake_up,1804701,0.07280872296541929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},{},{},{},{}
vllm,20260610_154747_sleep_l2_short_short_2_a92d0448,sleep_l2,/home/ljl/models/hf/Qwen2.5-1.5B-Instruct,short_short,2,wake_kv_cache,allocator_wake_up,1804701,0.02979535097256303,,0.0,0.029761902522295713,,,,,,,,,,,,,,,,,,,,,28,,,,1350565888,"{""kv_cache"": 1350565888}",{},{},{},"{""kv_cache"": 1350565888}"
vllm,20260610_154747_sleep_l2_short_short_2_a92d0448,sleep_l2,/home/ljl/models/hf/Qwen2.5-1.5B-Instruct,short_short,2,wake_kv_cache,worker_wake_up,1804701,0.029957045800983906,,,,,,,,,,,,,,,,,,,0.029921351931989193,,0.0,3.119790926575661e-05,,,,,,,{},{},{},{},{}
vllm,20260610_154747_sleep_l2_short_short_2_a92d0448,sleep_l2,/home/ljl/models/hf/Qwen2.5-1.5B-Instruct,short_short,2,wake_kv_cache,executor_wake_up,1804701,0.03001436311751604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},{},{},{},{}
