system,run_id,method,model,prompt_name,repeat_index,operation,phase,pid,latency_s,copy_d2h_s,copy_h2d_s,create_map_s,unmap_release_s,metadata_s,cpu_backup_alloc_s,cpu_backup_data_ptr_s,assign_backup_s,discard_accounting_s,loop_s,loop_accounted_s,loop_unaccounted_s,logger_s,gc_s,empty_cache_s,accounted_s,unaccounted_s,allocator_sleep_s,allocator_wake_up_s,buffer_backup_s,restore_buffers_s,post_kv_cache_wake_up_s,cpu_backup_pin_memory,allocation_count,total_bytes,backup_bytes,discard_bytes,bytes,bytes_by_tag,backup_bytes_by_tag,discard_bytes_by_tag,restored_bytes_by_tag,remapped_without_backup_bytes_by_tag
vllm,20260610_154545_sleep_l2_short_short_1_6a76dc32,sleep_l2,/home/ljl/models/hf/Qwen2.5-0.5B-Instruct,short_short,1,sleep,worker_sleep,1801767,0.05662290006875992,,,,,,,,,,,,,,,,,,0.052776288241147995,,0.0036972160451114178,,,,,,,,,{},{},{},{},{}
vllm,20260610_154545_sleep_l2_short_short_1_6a76dc32,sleep_l2,/home/ljl/models/hf/Qwen2.5-0.5B-Instruct,short_short,1,sleep,executor_sleep,1801767,0.056679714005440474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},{},{},{},{}
vllm,20260610_154545_sleep_l2_short_short_1_6a76dc32,sleep_l2,/home/ljl/models/hf/Qwen2.5-0.5B-Instruct,short_short,1,wake_weights,allocator_wake_up,1801767,0.023168768268078566,,0.0,0.023133729118853807,,,,,,,,,,,,,,,,,,,,,41,,,,1048576000,"{""weights"": 1048576000}",{},{},{},"{""weights"": 1048576000}"
vllm,20260610_154545_sleep_l2_short_short_1_6a76dc32,sleep_l2,/home/ljl/models/hf/Qwen2.5-0.5B-Instruct,short_short,1,wake_weights,worker_wake_up,1801767,0.024666749872267246,,,,,,,,,,,,,,,,,,,0.023281175177544355,,0.0013812799006700516,0.0,,,,,,,{},{},{},{},{}
vllm,20260610_154545_sleep_l2_short_short_1_6a76dc32,sleep_l2,/home/ljl/models/hf/Qwen2.5-0.5B-Instruct,short_short,1,wake_weights,executor_wake_up,1801767,0.024752425961196423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},{},{},{},{}
vllm,20260610_154545_sleep_l2_short_short_1_6a76dc32,sleep_l2,/home/ljl/models/hf/Qwen2.5-0.5B-Instruct,short_short,1,wake_kv_cache,allocator_wake_up,1801767,0.025436805561184883,,0.0,0.025403102859854698,,,,,,,,,,,,,,,,,,,,,24,,,,3724541952,"{""kv_cache"": 3724541952}",{},{},{},"{""kv_cache"": 3724541952}"
vllm,20260610_154545_sleep_l2_short_short_1_6a76dc32,sleep_l2,/home/ljl/models/hf/Qwen2.5-0.5B-Instruct,short_short,1,wake_kv_cache,worker_wake_up,1801767,0.025594848673790693,,,,,,,,,,,,,,,,,,,0.025558023247867823,,0.0,3.147916868329048e-05,,,,,,,{},{},{},{},{}
vllm,20260610_154545_sleep_l2_short_short_1_6a76dc32,sleep_l2,/home/ljl/models/hf/Qwen2.5-0.5B-Instruct,short_short,1,wake_kv_cache,executor_wake_up,1801767,0.025656946934759617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},{},{},{},{}
vllm,20260610_154602_sleep_l2_short_short_2_3eb420d2,sleep_l2,/home/ljl/models/hf/Qwen2.5-0.5B-Instruct,short_short,2,sleep,allocator_sleep,1802072,0.05136402789503336,0.0,,,0.047106373123824596,1.0841526091098785e-05,0.0,0.0,0.0,6.005633622407913e-06,0.047165132127702236,0.04714830592274666,1.682620495557785e-05,9.289011359214783e-05,0.00012986408546566963,0.003975466825067997,0.05136335315182805,6.747432053089142e-07,,,,,,True,65,4773117952,0,4773117952,,"{""kv_cache"": 3724541952, ""weights"": 1048576000}",{},"{""kv_cache"": 3724541952, ""weights"": 1048576000}",{},{}
vllm,20260610_154602_sleep_l2_short_short_2_3eb420d2,sleep_l2,/home/ljl/models/hf/Qwen2.5-0.5B-Instruct,short_short,2,sleep,worker_sleep,1802072,0.054384905844926834,,,,,,,,,,,,,,,,,,0.05151605512946844,,0.002719529904425144,,,,,,,,,{},{},{},{},{}
vllm,20260610_154602_sleep_l2_short_short_2_3eb420d2,sleep_l2,/home/ljl/models/hf/Qwen2.5-0.5B-Instruct,short_short,2,sleep,executor_sleep,1802072,0.054445511661469936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},{},{},{},{}
vllm,20260610_154602_sleep_l2_short_short_2_3eb420d2,sleep_l2,/home/ljl/models/hf/Qwen2.5-0.5B-Instruct,short_short,2,wake_weights,allocator_wake_up,1802072,0.023152380250394344,,0.0,0.023112664464861155,,,,,,,,,,,,,,,,,,,,,41,,,,1048576000,"{""weights"": 1048576000}",{},{},{},"{""weights"": 1048576000}"
vllm,20260610_154602_sleep_l2_short_short_2_3eb420d2,sleep_l2,/home/ljl/models/hf/Qwen2.5-0.5B-Instruct,short_short,2,wake_weights,worker_wake_up,1802072,0.024659072048962116,,,,,,,,,,,,,,,,,,,0.023266767151653767,,0.0013878610916435719,0.0,,,,,,,{},{},{},{},{}
vllm,20260610_154602_sleep_l2_short_short_2_3eb420d2,sleep_l2,/home/ljl/models/hf/Qwen2.5-0.5B-Instruct,short_short,2,wake_weights,executor_wake_up,1802072,0.024750277400016785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},{},{},{},{}
vllm,20260610_154602_sleep_l2_short_short_2_3eb420d2,sleep_l2,/home/ljl/models/hf/Qwen2.5-0.5B-Instruct,short_short,2,wake_kv_cache,allocator_wake_up,1802072,0.025449967943131924,,0.0,0.025422342121601105,,,,,,,,,,,,,,,,,,,,,24,,,,3724541952,"{""kv_cache"": 3724541952}",{},{},{},"{""kv_cache"": 3724541952}"
vllm,20260610_154602_sleep_l2_short_short_2_3eb420d2,sleep_l2,/home/ljl/models/hf/Qwen2.5-0.5B-Instruct,short_short,2,wake_kv_cache,worker_wake_up,1802072,0.025599167216569185,,,,,,,,,,,,,,,,,,,0.025561412796378136,,0.0,3.308197483420372e-05,,,,,,,{},{},{},{},{}
vllm,20260610_154602_sleep_l2_short_short_2_3eb420d2,sleep_l2,/home/ljl/models/hf/Qwen2.5-0.5B-Instruct,short_short,2,wake_kv_cache,executor_wake_up,1802072,0.025658428203314543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{},{},{},{},{}
