system,run_id,method,model,prompt_name,repeat_index,ok,startup_latency_s,memory_gpu_used_ready_mib,memory_cpu_used_ready_mib,memory_gpu_used_evict_mib,memory_cpu_used_evict_mib,evict_latency_s,restore_latency_s,restore_latency_estimated,ttft_before_s,ttft_after_s,latency_before_s,latency_after_s,output_tokens_before,output_tokens_after,tpot_before_s,tpot_after_s,ttft_available,tpot_available,error
vllm,20260604_211132_sleep_l1_short_long_0_8d86414f,sleep_l1,/home/ljl/models/hf/Qwen2.5-1.5B-Instruct,short_long,0,True,17.023821298033,9213,3366.5703125,883,7243.23046875,0.997350367018953,0.35011228802613914,False,0.06449253507889807,0.013261191081255674,0.9498531299177557,0.9064372479915619,133,133,0.006707277233627709,0.006766485279623532,True,True,
vllm,20260604_211155_sleep_l1_short_long_1_98f8b260,sleep_l1,/home/ljl/models/hf/Qwen2.5-1.5B-Instruct,short_long,1,True,17.023851194884628,9213,3371.73828125,883,7243.890625,0.9923093859106302,0.3475578189827502,False,0.06296754907816648,0.013391225831583142,0.9485786480363458,0.9068294588942081,133,133,0.00670917499210742,0.006768471462595643,True,True,
vllm,20260604_211219_sleep_l1_short_long_2_266cfde7,sleep_l1,/home/ljl/models/hf/Qwen2.5-1.5B-Instruct,short_long,2,True,17.02394612901844,9213,3371.0703125,883,7243.16015625,0.9912698520347476,0.33819233998656273,False,0.06334249908104539,0.01313158986158669,0.9482927620410919,0.9058611420914531,133,133,0.006704168658788231,0.006763102668408079,True,True,
vllm,20260604_211243_sleep_l2_short_short_0_152aba2c,sleep_l2,/home/ljl/models/hf/Qwen2.5-1.5B-Instruct,short_short,0,True,17.023493324173614,9213,3370.35546875,877,3500.87109375,0.1203937828540802,0.6894825780764222,False,0.0642456291243434,0.01332787610590458,0.23350284015759826,0.1864967280998826,28,28,0.006268785593824254,0.006413661184962149,True,True,
vllm,20260604_211304_sleep_l2_short_short_1_6f1f7b78,sleep_l2,/home/ljl/models/hf/Qwen2.5-1.5B-Instruct,short_short,1,True,17.0243376030121,9213,3368.06640625,877,3498.27734375,0.1190642521250993,0.7617122521623969,False,0.06464425614103675,0.013107169885188341,0.23293399810791016,0.18805802590213716,28,28,0.006232953406180497,0.006479661333961067,True,True,
vllm,20260604_211325_sleep_l2_short_short_2_17ed8183,sleep_l2,/home/ljl/models/hf/Qwen2.5-1.5B-Instruct,short_short,2,True,17.02261037309654,9213,3370.24609375,877,3500.56640625,0.11945475894026458,0.6761426739394665,False,0.06302409805357456,0.012977726059034467,0.2314402679912746,0.1860805049072951,28,28,0.006237635923618519,0.006411214031417061,True,True,
vllm,20260604_211346_sleep_l2_long_short_0_42d8bb04,sleep_l2,/home/ljl/models/hf/Qwen2.5-1.5B-Instruct,long_short,0,True,17.02302384399809,9213,3371.18359375,877,3497.52734375,0.1207150670234114,0.7366465909872204,False,0.11617389088496566,0.06765853613615036,0.23987924703396857,0.19650317099876702,15,15,0.008836096867785923,0.009203188204472619,True,True,
vllm,20260604_211408_sleep_l2_long_short_1_b024f7c9,sleep_l2,/home/ljl/models/hf/Qwen2.5-1.5B-Instruct,long_short,1,True,17.023946069180965,9213,3366.4609375,877,3497.609375,0.11792277614586055,0.6796109320130199,False,0.11783015308901668,0.06784197990782559,0.24647866911254823,0.1962061980739236,15,15,0.00918917971596654,0.009168872726149857,True,True,
vllm,20260604_211429_sleep_l2_long_short_2_c7111dff,sleep_l2,/home/ljl/models/hf/Qwen2.5-1.5B-Instruct,long_short,2,True,17.025242981035262,9213,3371.5703125,877,3498.08984375,0.11879947991110384,0.7576453338842839,False,0.11824818002060056,0.06796460296027362,0.24185655592009425,0.1970222950913012,15,15,0.008829169707106692,0.009218406580787684,True,True,
vllm,20260604_211450_sleep_l2_short_long_0_90338d1f,sleep_l2,/home/ljl/models/hf/Qwen2.5-1.5B-Instruct,short_long,0,True,17.023405821062624,9213,3366.6875,877,3497.19921875,0.11953337397426367,0.6750967798288912,False,0.06477805995382369,0.012471099151298404,0.9569513299502432,0.9033524401020259,133,133,0.006758888409063785,0.006749101067808541,True,True,
vllm,20260604_211513_sleep_l2_short_long_1_7aa4a952,sleep_l2,/home/ljl/models/hf/Qwen2.5-1.5B-Instruct,short_long,1,True,17.024061203934252,9213,3371.046875,877,3496.9765625,0.12005844106897712,0.6856204639188945,False,0.06292914808727801,0.01286973780952394,0.9480237099342048,0.9042139409575611,133,133,0.006705261832173688,0.006752607599606343,True,True,
vllm,20260604_211536_sleep_l2_short_long_2_a4552b7a,sleep_l2,/home/ljl/models/hf/Qwen2.5-1.5B-Instruct,short_long,2,True,17.022710616933182,9213,3370.28515625,877,3496.203125,0.12128323107026517,0.7460682799573988,False,0.06377110304310918,0.012852540938183665,0.9494337160140276,0.9062794249039143,133,133,0.006709565249779685,0.006768385484588869,True,True,
