system,run_id,method,model,prompt_name,repeat_index,ok,startup_latency_s,memory_gpu_used_ready_mib,memory_cpu_used_ready_mib,memory_gpu_used_evict_mib,memory_cpu_used_evict_mib,evict_latency_s,restore_latency_s,restore_latency_estimated,ttft_before_s,ttft_after_s,latency_before_s,latency_after_s,output_tokens_before,output_tokens_after,tpot_before_s,tpot_after_s,ttft_available,tpot_available,error
vllm,20260605_100927_sleep_l2_long_short_0_20d8b809,sleep_l2,/home/ljl/models/hf/Qwen2.5-3B-Instruct,long_short,0,True,19.527438962832093,9359,3418.4765625,933,3545.0390625,0.18203053786419332,1.6309307382907718,False,0.17837227415293455,0.11974567314609885,0.4111768251750618,0.35934328311122954,15,15,0.01662889650158052,0.017114114997509335,True,True,
vllm,20260605_100952_sleep_l2_long_short_1_a78128ec,sleep_l2,/home/ljl/models/hf/Qwen2.5-3B-Instruct,long_short,1,True,19.52844317886047,9359,3414.0390625,933,3540.66796875,0.18247026903554797,1.4885855840984732,False,0.17122771288268268,0.1187953120097518,0.4014389659278095,0.3590670928824693,15,15,0.016443660931794772,0.017162270062336966,True,True,
vllm,20260605_101017_sleep_l2_long_short_2_f440dc6c,sleep_l2,/home/ljl/models/hf/Qwen2.5-3B-Instruct,long_short,2,True,19.52726569585502,9359,3415.00390625,933,3541.56640625,0.18236328312195837,1.4499905190896243,False,0.16977240005508065,0.1171023310162127,0.3996858859900385,0.3563417471013963,15,15,0.01642239185249699,0.017088529720370258,True,True,
vllm,20260605_101042_sleep_l2_short_long_0_6b4922f5,sleep_l2,/home/ljl/models/hf/Qwen2.5-3B-Instruct,short_long,0,True,19.527107959846035,9359,3418.64453125,933,3544.28125,0.1821947128046304,1.4524370417930186,False,0.07172390213236213,0.01845879410393536,1.717113025020808,1.6742895441129804,131,131,0.0126568394068342,0.012737159615454192,True,True,
vllm,20260605_101109_sleep_l2_short_long_1_67530c70,sleep_l2,/home/ljl/models/hf/Qwen2.5-3B-Instruct,short_long,1,True,19.52684834995307,9359,3415.83203125,933,3541.46875,0.18229518015868962,1.6273358771577477,False,0.07108576782047749,0.018540222896263003,1.717078890884295,1.6742690938990563,131,131,0.012661485562029366,0.012736375930790718,True,True,
vllm,20260605_101137_sleep_l2_short_long_2_428e250d,sleep_l2,/home/ljl/models/hf/Qwen2.5-3B-Instruct,short_long,2,True,19.52774920896627,9359,3409.72265625,933,3539.95703125,0.1863116631284356,1.665252089034766,False,0.07053771801292896,0.01873385696671903,1.7166047140490264,1.6745091979391873,131,131,0.012662053815662287,0.01273673339209591,True,True,
serverless_llm,,delete_register,/host-models/hf/Qwen2.5-3B-Instruct,short_short,0,False,,,,,,,,True,,,,,,,,,False,False,"ServerlessLLM qwen2p5-3b inference did not complete: adapter warmup request timed out at 300s in the first run and a rerun with --request-timeout=900 was killed after prolonged hang; logs repeatedly showed qwen2p5-3b: 1 instances, need 1 instances with GPU memory resident but no completion."
serverless_llm,,delete_register,/host-models/hf/Qwen2.5-3B-Instruct,long_short,0,False,,,,,,,,True,,,,,,,,,False,False,"ServerlessLLM qwen2p5-3b inference did not complete: adapter warmup request timed out at 300s in the first run and a rerun with --request-timeout=900 was killed after prolonged hang; logs repeatedly showed qwen2p5-3b: 1 instances, need 1 instances with GPU memory resident but no completion."
serverless_llm,,delete_register,/host-models/hf/Qwen2.5-3B-Instruct,short_long,0,False,,,,,,,,True,,,,,,,,,False,False,"ServerlessLLM qwen2p5-3b inference did not complete: adapter warmup request timed out at 300s in the first run and a rerun with --request-timeout=900 was killed after prolonged hang; logs repeatedly showed qwen2p5-3b: 1 instances, need 1 instances with GPU memory resident but no completion."
serverless_llm,,scale_to_zero_restore,/host-models/hf/Qwen2.5-3B-Instruct,short_short,0,False,,,,,,,,True,,,,,,,,,False,False,"ServerlessLLM qwen2p5-3b inference did not complete: adapter warmup request timed out at 300s in the first run and a rerun with --request-timeout=900 was killed after prolonged hang; logs repeatedly showed qwen2p5-3b: 1 instances, need 1 instances with GPU memory resident but no completion."
serverless_llm,,scale_to_zero_restore,/host-models/hf/Qwen2.5-3B-Instruct,long_short,0,False,,,,,,,,True,,,,,,,,,False,False,"ServerlessLLM qwen2p5-3b inference did not complete: adapter warmup request timed out at 300s in the first run and a rerun with --request-timeout=900 was killed after prolonged hang; logs repeatedly showed qwen2p5-3b: 1 instances, need 1 instances with GPU memory resident but no completion."
serverless_llm,,scale_to_zero_restore,/host-models/hf/Qwen2.5-3B-Instruct,short_long,0,False,,,,,,,,True,,,,,,,,,False,False,"ServerlessLLM qwen2p5-3b inference did not complete: adapter warmup request timed out at 300s in the first run and a rerun with --request-timeout=900 was killed after prolonged hang; logs repeatedly showed qwen2p5-3b: 1 instances, need 1 instances with GPU memory resident but no completion."
swapserve_llm,,swapout_swapin,/home/ljl/models/hf/Qwen2.5-3B-Instruct,short_short,0,True,,4,,4,,0.9447545770090073,1.1114609201904386,False,1.7022025759797543,0.36303012096323073,1.7022583920042962,0.3630751168821007,29,29,1.993429447923388e-06,1.6069971024990082e-06,True,True,
swapserve_llm,,swapout_swapin,/home/ljl/models/hf/Qwen2.5-3B-Instruct,short_short,1,True,,9399,,4,,0.9391790968365967,1.1041663188952953,False,0.36229665391147137,0.3649064269848168,0.36233490984886885,0.3649557949975133,29,29,1.366283478481429e-06,1.7631433105894497e-06,True,True,
swapserve_llm,,swapout_swapin,/home/ljl/models/hf/Qwen2.5-3B-Instruct,short_short,2,True,,9399,,4,,0.9419895019382238,1.1098779139574617,False,0.3613205167930573,0.3628232527989894,0.36136109195649624,0.36286437697708607,29,29,1.449112979961293e-06,1.4687206463090012e-06,True,True,
swapserve_llm,,swapout_swapin,/home/ljl/models/hf/Qwen2.5-3B-Instruct,long_short,0,True,,9399,,4,,0.9447667840868235,1.1091154941823334,False,0.36909544793888927,0.37406897195614874,0.36912988498806953,0.3741182708181441,19,19,1.9131693989038467e-06,2.738825666407744e-06,True,True,
swapserve_llm,,swapout_swapin,/home/ljl/models/hf/Qwen2.5-3B-Instruct,long_short,1,True,,9399,,4,,0.9463185858912766,1.0966946769040078,False,0.2786154830828309,0.3734479311387986,0.27864256710745394,0.37347484403289855,19,19,1.5046680346131325e-06,1.4951607833305995e-06,True,True,
swapserve_llm,,swapout_swapin,/home/ljl/models/hf/Qwen2.5-3B-Instruct,long_short,2,True,,9399,,4,,0.9413384760264307,1.1088444348424673,False,0.27864015009254217,0.37413521111011505,0.27868807199411094,0.37417602306231856,19,19,2.6623278649316894e-06,2.2673306779728996e-06,True,True,
swapserve_llm,,swapout_swapin,/home/ljl/models/hf/Qwen2.5-3B-Instruct,short_long,0,True,,9399,,4,,0.9489196839276701,1.0961499558761716,False,1.7665002890862525,1.7667583939619362,1.766719562932849,1.7669656430371106,128,127,1.7265657212321213e-06,1.6448339299550132e-06,True,True,
swapserve_llm,,swapout_swapin,/home/ljl/models/hf/Qwen2.5-3B-Instruct,short_long,1,True,,9399,,4,,0.945654003880918,1.1056946199387312,False,1.7671438369434327,1.7648786450736225,1.7673424708191305,1.765109688974917,124,127,1.6149095585191153e-06,1.8336817563053162e-06,True,True,
swapserve_llm,,swapout_swapin,/home/ljl/models/hf/Qwen2.5-3B-Instruct,short_long,2,True,,9399,,4,,0.9384041528683156,1.1097543889191002,False,1.7635530489496887,1.765058702090755,1.7637206560466439,1.7652113009244204,124,127,1.3626593248388632e-06,1.2111018544861248e-06,True,True,
